RecID,year,fn_code,fn_number,cabin_class,DEPARTURE_AIRPORT,ARRIVAL_AIRPORT,Anzahl Flugsegmente,currencies,IATA_CODE_DEP,IATA_CODE_ARR,EMISSIONS_KGCO2EQ
2372,2019,MH,2803,economy,MYY,KCH,1,USD,MYY,KCH,200
2373,2019,MH,2804,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2374,2019,MH,3012,economy,MISSING,MISSING,2,USD,MISSING,MISSING,MISSING
2375,2019,MH,3015,economy,LDU,BKI,1,USD,LDU,BKI,200
2376,2019,MH,3047,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2377,2019,MH,3229,economy,LBU,MYY,1,USD,LBU,MYY,100
2378,2019,OS,566,economy,BUD,VIE,1,USD,BUD,VIE,200
2379,2019,OS,569,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2380,2019,UK,866,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2381,2019,AY,1511,economy,HEL,ZRH,1,USD,HEL,ZRH,400
2382,2019,AY,1514,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2383,2019,EK,86,economy,ZRH,DXB,1,USD,ZRH,DXB,900
2384,2019,EK,87,economy,DXB,ZRH,1,USD,DXB,ZRH,900
2385,2019,EK,517,economy,DEL,DXB,1,USD,DEL,DXB,500
2386,2019,EK,566,economy,DXB,BLR,1,USD,DXB,BLR,600
2387,2019,LX,1250,economy,ZRH,ARN,1,USD,ZRH,ARN,400
2388,2019,LX,1251,economy,ARN,ZRH,1,USD,ARN,ZRH,400
2389,2019,BA,708,economy,LHR,ZRH,1,USD,LHR,ZRH,300
2390,2019,BA,711,economy,ZRH,LHR,1,USD,ZRH,LHR,300
2391,2019,BA,1416,economy,LHR,BHD,1,USD,LHR,BHD,200
2392,2019,BA,2134,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2393,2019,LX,40,economy,ZRH,LAX,1,USD,MISSING,MISSING,1900
2394,2019,LX,41,business,LAX,ZRH,1,USD,MISSING,MISSING,3500
2395,2019,LX,52,economy,ZRH,BOS,1,USD,ZRH,BOS,1200
2396,2019,LX,53,economy,BOS,ZRH,1,USD,BOS,ZRH,1200
2397,2019,LX,176,economy,ZRH,AYT,1,USD,ZRH,AYT,500
2398,2019,LX,177,economy,AYT,ZRH,1,USD,AYT,ZRH,500
2399,2019,LX,324,economy,ZRH,LHR,1,USD,ZRH,LHR,300
2400,2019,LX,345,economy,LHR,ZRH,1,USD,LHR,ZRH,300
2401,2019,LX,390,economy,ZRH,MAN,1,USD,ZRH,MAN,300
2402,2019,LX,395,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2403,2019,LX,400,economy,ZRH,DUB,1,USD,ZRH,DUB,300
2404,2019,LX,401,economy,DUB,ZRH,1,USD,DUB,ZRH,300
2405,2019,LX,425,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2406,2019,LX,1954,economy,ZRH,BCN,1,USD,ZRH,BCN,300
2407,2019,LX,1955,economy,BCN,ZRH,1,USD,BCN,ZRH,300
2408,2019,LX,9213,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2409,2019,LX,9214,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2410,2019,TK,2736,economy,IST,KFS,1,USD,IST,KFS,200
2411,2019,UA,20,economy,IAH,AMS,1,USD,IAH,AMS,1600
2412,2019,UA,160,economy,MUC,IAH,1,USD,MUC,IAH,1700
2413,2019,UA,4157,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2414,2019,UA,4420,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2415,2019,UA,8915,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2416,2019,UA,9791,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2417,2019,,,economy,HEL,ZRH,1,USD,MISSING,MISSING,400
2418,2019,,,economy,MAN,ZRH,1,USD,MISSING,MISSING,300
2419,2019,,,economy,TXL,ZRH,1,USD,MISSING,MISSING,200
2420,2019,,,economy,ZRH,HEL,1,USD,MISSING,MISSING,400
2421,2019,,,economy,ZRH,MAN,1,USD,MISSING,MISSING,300
2422,2019,A,3500,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2423,2019,A,3555,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2424,2019,A,3807,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2425,2019,A,3928,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2426,2019,AY,1045,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2427,2019,AY,1046,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2428,2019,AY,1436,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2429,2019,AY,1511,economy,HEL,ZRH,6,USD,HEL,ZRH,400
2430,2019,AY,1512,economy,ZRH,HEL,4,USD,ZRH,HEL,400
2431,2019,AY,1513,economy,MISSING,MISSING,3,USD,MISSING,MISSING,MISSING
2432,2019,AY,1514,economy,MISSING,MISSING,5,USD,MISSING,MISSING,MISSING
2433,2019,DL,9313,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2434,2019,DL,9367,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2435,2019,DL,9380,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2436,2019,DL,9568,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2437,2019,LX,450,economy,ZRH,LCY,1,USD,ZRH,LCY,200
2438,2019,LX,455,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2439,2019,LX,783,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2440,2019,LX,788,economy,ZRH,BRU,1,USD,ZRH,BRU,200
2441,2019,LX,961,economy,TXL,ZRH,1,USD,TXL,ZRH,200
2442,2019,LX,981,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2443,2019,SK,602,economy,ZRH,CPH,1,USD,ZRH,CPH,300
2444,2019,SK,841,economy,OSL,ZRH,1,USD,OSL,ZRH,400
2445,2019,SK,1716,economy,CPH,HEL,1,USD,CPH,HEL,300
2446,2019,SK,2705,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2447,2019,,,economy,BHD,ZRH,1,USD,MISSING,MISSING,300
2448,2019,,,economy,MXP,ZRH,1,USD,MISSING,MISSING,200
2449,2019,,,economy,ZRH,BHD,1,USD,MISSING,MISSING,300
2450,2019,,,economy,ZRH,LCY,1,USD,MISSING,MISSING,200
2451,2019,BP,32,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2452,2019,BP,204,economy,JNB,GBE,1,USD,JNB,GBE,200
2453,2019,BP,211,economy,MUB,JNB,3,USD,MUB,JNB,300
2454,2019,BP,212,economy,JNB,MUB,2,USD,JNB,MUB,300
2455,2019,BT,305,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2456,2019,BT,326,economy,HEL,RIX,1,USD,HEL,RIX,200
2457,2019,BT,641,economy,RIX,ZRH,1,USD,RIX,ZRH,400
2458,2019,BT,642,economy,ZRH,RIX,1,USD,ZRH,RIX,400
2459,2019,ET,721,economy,IST,ADD,1,USD,MISSING,MISSING,700
2460,2019,ET,726,economy,ADD,VIE,1,USD,MXP,BRU,900
2461,2019,ET,852,economy,TNR,ADD,1,USD,MISSING,MISSING,700
2462,2019,ET,853,economy,ADD,TNR,1,USD,MISSING,MISSING,700
2463,2019,IB,404,economy,MAD,XRY,1,USD,MAD,XRY,200
2464,2019,IB,411,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2465,2019,IB,3474,economy,MAD,ZRH,1,USD,MAD,ZRH,300
2466,2019,IB,3477,economy,ZRH,MAD,1,USD,ZRH,MAD,300
2467,2019,LH,257,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2468,2019,LH,573,economy,JNB,FRA,1,USD,JNB,FRA,1700
2469,2019,LH,1861,economy,MXP,MUC,1,USD,MXP,MUC,200
2470,2019,LX,289,economy,JNB,ZRH,1,USD,JNB,ZRH,1600
2471,2019,LX,400,economy,ZRH,DUB,1,USD,ZRH,DUB,300
2472,2019,LX,400,economy,ZRH,DUB,1,USD,ZRH,DUB,300
2473,2019,LX,401,economy,DUB,ZRH,1,USD,DUB,ZRH,300
2474,2019,LX,407,economy,DUB,ZRH,1,USD,DUB,ZRH,300
2475,2019,LX,456,economy,ZRH,LCY,1,USD,ZRH,LCY,200
2476,2019,LX,465,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2477,2019,OS,561,economy,VIE,ZRH,1,USD,VIE,ZRH,200
2478,2019,PC,947,economy,SAW,ZRH,1,USD,KYA,AMS,400
2479,2019,PC,948,economy,AMS,KYA,2,USD,AMS,KYA,600
2480,2019,PC,948,economy,ZRH,SAW,1,USD,AMS,KYA,400
2481,2019,PC,2670,economy,SAW,ESB,1,USD,MISSING,MISSING,200
2482,2019,PC,2673,economy,ESB,SAW,1,USD,MISSING,MISSING,200
2483,2019,SA,260,economy,JNB,FRA,1,USD,JNB,FRA,1700
2484,2019,SA,261,economy,FRA,JNB,1,USD,FRA,JNB,1700
2485,2019,SA,7241,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2486,2019,SA,7241,economy,ZRH,JNB,1,USD,MISSING,MISSING,1600
2487,2019,SA,7242,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2488,2019,SA,7242,economy,JNB,ZRH,1,USD,MISSING,MISSING,1600
2489,2019,SA,7582,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2490,2019,SA,7583,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2491,2019,SA,8300,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2492,2019,SA,8300,economy,JNB,MUB,1,USD,MISSING,MISSING,300
2493,2019,SA,8301,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2494,2019,SA,8301,economy,MUB,JNB,1,USD,MISSING,MISSING,300
2495,2019,SA,8767,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2496,2019,TG,970,economy,BKK,ZRH,1,USD,BKK,ZRH,1800
2497,2019,TG,971,economy,ZRH,BKK,1,USD,ZRH,BKK,1800
2498,2019,TZ,702,economy,TNR,MOQ,1,USD,SIN,ATH,200
2499,2019,TZ,703,economy,MOQ,TNR,1,USD,MISSING,MISSING,200
2500,2019,U,28055,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2501,2019,UA,53,economy,ZRH,IAD,1,USD,ZRH,IAD,1300
2502,2019,UA,8718,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2503,2019,UA,9030,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2504,2019,AC,6820,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2505,2019,AC,6821,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2506,2019,AC,8502,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2507,2019,AC,8503,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2508,2019,,,economy,BSL,LGW,1,USD,MISSING,MISSING,200
2509,2019,,,economy,TLV,TLL,1,USD,MISSING,MISSING,600
2510,2019,,,economy,ZRH,CDG,1,USD,MISSING,MISSING,200
2511,2019,,,economy,ZRH,GRU,1,USD,MISSING,MISSING,1900
2512,2019,AD,5085,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2513,2019,AD,5086,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2514,2019,AF,1115,economy,ZRH,CDG,1,USD,ZRH,CDG,200
2515,2019,AF,1487,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2516,2019,AF,1814,economy,CDG,ZRH,1,USD,CDG,ZRH,200
2517,2019,AF,7684,economy,CDG,MPL,2,USD,CDG,MPL,200
2518,2019,AF,7738,economy,CDG,BES,1,USD,CDG,BES,200
2519,2019,AF,7739,economy,BES,CDG,1,USD,BES,CDG,200
2520,2019,AY,1511,economy,HEL,ZRH,1,USD,HEL,ZRH,400
2521,2019,AY,1512,economy,ZRH,HEL,4,USD,ZRH,HEL,400
2522,2019,AY,1512,economy,ZRH,HEL,1,USD,ZRH,HEL,400
2523,2019,AY,1513,economy,MISSING,MISSING,3,USD,MISSING,MISSING,MISSING
2524,2019,AY,1513,economy,HEL,ZRH,1,USD,MISSING,MISSING,400
2525,2019,AY,1514,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2526,2019,AY,1577,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2527,2019,BT,304,economy,HEL,RIX,1,USD,HEL,RIX,200
2528,2019,BT,305,economy,RIX,HEL,1,USD,MISSING,MISSING,200
2529,2019,BT,318,economy,TLL,RIX,1,USD,TLL,RIX,200
2530,2019,BT,641,economy,RIX,ZRH,1,USD,RIX,ZRH,400
2531,2019,BT,642,economy,ZRH,RIX,1,USD,ZRH,RIX,400
2532,2019,BT,643,economy,RIX,HEL,1,USD,OHD,BRU,200
2533,2019,D,8414,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2534,2019,DL,132,economy,DTW,AMS,1,USD,DTW,AMS,1200
2535,2019,DL,407,economy,JFK,ZRH,1,USD,JFK,ZRH,1200
2536,2019,DL,1802,economy,ATL,SLC,1,USD,ATL,SLC,500
2537,2019,DL,5343,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2538,2019,DL,9619,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2539,2019,KL,1169,economy,AMS,HEL,1,USD,AMS,HEL,400
2540,2019,KL,1293,economy,AMS,EDI,1,USD,AMS,EDI,200
2541,2019,KL,1408,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2542,2019,LH,2368,economy,MUC,ZRH,1,USD,MUC,ZRH,200
2543,2019,LX,66,economy,ZRH,MIA,1,USD,ZRH,MIA,1500
2544,2019,LX,67,economy,MIA,ZRH,1,USD,MIA,ZRH,1500
2545,2019,LX,324,economy,ZRH,LHR,1,USD,ZRH,LHR,300
2546,2019,LX,339,economy,LHR,ZRH,1,USD,LHR,ZRH,300
2547,2019,LX,381,economy,MAN,ZRH,1,USD,MAN,ZRH,300
2548,2019,LX,1053,economy,HAM,ZRH,1,USD,HAM,ZRH,200
2549,2019,LX,1249,economy,ARN,ZRH,1,USD,ARN,ZRH,400
2550,2019,LX,1498,economy,ZRH,PRG,1,USD,ZRH,PRG,200
2551,2019,LX,1499,economy,PRG,ZRH,1,USD,PRG,ZRH,200
2552,2019,LX,4700,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2553,2019,LX,4701,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2554,2019,OK,739,economy,PSA,PRG,1,USD,PSA,PRG,200
2555,2019,QS,1285,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2556,2019,SK,606,economy,ZRH,ARN,1,USD,ZRH,ARN,400
2557,2019,SK,4234,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2558,2019,TP,88,economy,GRU,LIS,1,USD,GRU,LIS,1500
2559,2019,TP,926,economy,LIS,ZRH,1,USD,LIS,ZRH,400
2560,2019,U,22045,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2561,2019,UX,25,economy,MAD,VVI,1,USD,MAD,VVI,1700
2562,2019,UX,26,economy,VVI,MAD,1,USD,VVI,MAD,1700
2563,2019,UX,1672,economy,ZRH,MAD,1,USD,ZRH,MAD,300
2564,2019,UX,1675,economy,MAD,ZRH,1,USD,MAD,ZRH,300
2565,2019,Z,8118,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2566,2019,,,economy,BLR,ZRH,1,USD,MISSING,MISSING,1400
2567,2019,,,economy,LHR,PHL,1,USD,MISSING,MISSING,1100
2568,2019,,,economy,PHL,SDF,1,USD,MISSING,MISSING,300
2569,2019,,,economy,PHL,ZRH,1,USD,MISSING,MISSING,1200
2570,2019,,,economy,SDF,PHL,1,USD,MISSING,MISSING,300
2571,2019,,,economy,ZRH,LHR,1,USD,MISSING,MISSING,300
2572,2019,IB,447,economy,BIO,MAD,1,USD,BIO,MAD,200
2573,2019,IB,3474,economy,MAD,ZRH,1,USD,MAD,ZRH,300
2574,2019,LX,2058,economy,ZRH,BIO,1,USD,ZRH,BIO,300
2575,2019,LX,2110,economy,ZRH,AGP,1,USD,ZRH,AGP,400
2576,2019,LX,2115,economy,AGP,ZRH,1,USD,AGP,ZRH,400
2577,2019,LX,8220,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2578,2019,LX,8221,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2579,2019,U,22045,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2580,2019,U,22048,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2581,2019,UA,52,premium_economy,IAD,ZRH,1,USD,IAD,ZRH,1400
2582,2019,UA,53,economy,ZRH,IAD,1,USD,ZRH,IAD,1300
2583,2019,UA,4846,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2584,2019,UA,4951,premium_economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2585,2019,LX,318,economy,ZRH,LHR,1,USD,ZRH,LHR,300
2586,2019,LX,319,economy,LHR,ZRH,1,USD,LHR,ZRH,300
2587,2019,LX,324,economy,ZRH,LHR,1,USD,ZRH,LHR,300
2588,2019,LX,339,economy,LHR,ZRH,1,USD,LHR,ZRH,300
2589,2019,A,3851,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2590,2019,AC,120,economy,YYC,YYZ,1,USD,YYC,YYZ,600
2591,2019,BA,753,economy,BSL,LHR,1,USD,BSL,LHR,200
2592,2019,BA,1488,economy,LHR,GLA,1,USD,LHR,GLA,200
2593,2019,BA,8707,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2594,2019,BA,8769,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2595,2019,LH,492,economy,FRA,YVR,1,USD,FRA,YVR,1600
2596,2019,LH,1183,economy,ZRH,FRA,1,USD,ZRH,FRA,200
2597,2019,LX,39,economy,SFO,ZRH,1,USD,SFO,ZRH,1800
2598,2019,LX,40,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2599,2019,LX,456,economy,ZRH,LCY,1,USD,ZRH,LCY,200
2600,2019,LX,1841,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2601,2019,LX,4641,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2602,2019,LX,8311,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2603,2019,UA,52,economy,IAD,ZRH,1,USD,IAD,ZRH,1300
2604,2019,UA,53,economy,ZRH,IAD,1,USD,ZRH,IAD,1300
2605,2019,UA,134,economy,EWR,ZRH,1,USD,EWR,ZRH,1200
2606,2019,UA,2337,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2607,2019,UA,5581,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2608,2019,UA,9730,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2609,2019,LX,562,economy,ZRH,NCE,1,USD,ZRH,NCE,200
2610,2019,LX,1579,economy,VIE,ZRH,1,USD,VIE,ZRH,200
2611,2019,AF,85,economy,SFO,CDG,1,USD,SFO,CDG,1700
2612,2019,AF,1314,economy,CDG,ZRH,1,USD,CDG,ZRH,200
2613,2019,DL,407,economy,JFK,ZRH,1,USD,JFK,ZRH,1200
2614,2019,DL,408,economy,ZRH,JFK,1,USD,ZRH,JFK,1200
2615,2019,DL,418,economy,JFK,MXP,1,USD,JFK,MXP,1200
2616,2019,DL,961,economy,SNA,SLC,1,USD,SNA,SLC,300
2617,2019,KL,601,economy,AMS,LAX,1,USD,AMS,LAX,1700
2618,2019,KL,1952,economy,ZRH,AMS,1,USD,ZRH,AMS,200
2619,2019,LX,53,economy,BOS,ZRH,2,USD,BOS,ZRH,1200
2620,2019,LX,54,economy,ZRH,BOS,2,USD,ZRH,BOS,1200
2621,2019,LX,55,economy,BOS,ZRH,1,USD,BOS,ZRH,1200
2622,2019,LX,1370,economy,ZRH,KRK,2,USD,ZRH,KRK,300
2623,2019,LX,1371,economy,KRK,ZRH,2,USD,KRK,ZRH,300
2624,2019,LX,1732,economy,ZRH,FCO,1,USD,ZRH,FCO,200
2625,2019,LX,1737,economy,FCO,ZRH,1,USD,FCO,ZRH,200
2626,2019,LX,8018,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2627,2019,LX,8,economy,ZRH,ORD,1,USD,ZRH,ORD,1400
2628,2019,LX,9,economy,ORD,ZRH,1,USD,ORD,ZRH,1400
2629,2019,LX,2174,economy,ZRH,ALC,4,USD,ZRH,ALC,300
2630,2019,LX,2175,economy,ALC,ZRH,4,USD,ALC,ZRH,300
2631,2019,,,business,FRA,GLA,1,USD,MISSING,MISSING,400
2632,2019,,,business,ZRH,FRA,1,USD,MISSING,MISSING,200
2633,2019,,,economy,BGO,CPH,1,USD,MISSING,MISSING,200
2634,2019,,,economy,CPH,ZRH,1,USD,MISSING,MISSING,300
2635,2019,,,economy,FRA,ZRH,1,USD,MISSING,MISSING,200
2636,2019,,,economy,GLA,FRA,1,USD,MISSING,MISSING,300
2637,2019,,,economy,GLA,LCY,1,USD,MISSING,MISSING,200
2638,2019,,,economy,LCY,GLA,1,USD,MISSING,MISSING,200
2639,2019,,,economy,LCY,ZRH,1,USD,MISSING,MISSING,200
2640,2019,,,economy,OSL,BGO,1,USD,MISSING,MISSING,200
2641,2019,,,economy,ZRH,LCY,1,USD,MISSING,MISSING,200
2642,2019,,,economy,ZRH,OSL,1,USD,MISSING,MISSING,400
2643,2019,EJU,1124,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2644,2019,LX,188,economy,ZRH,PVG,1,USD,ZRH,PVG,1800
2645,2019,LX,189,economy,PVG,ZRH,1,USD,PVG,ZRH,1800
2646,2019,LX,316,economy,ZRH,LHR,1,USD,ZRH,LHR,300
2647,2019,LX,317,economy,LHR,ZRH,1,USD,LHR,ZRH,300
2648,2019,LX,318,economy,ZRH,LHR,1,USD,ZRH,LHR,300
2649,2019,LX,339,economy,LHR,ZRH,1,USD,LHR,ZRH,300
2650,2019,LX,2143,economy,VLC,ZRH,1,USD,VLC,ZRH,300
2651,2019,LX,2146,economy,ZRH,VLC,1,USD,ZRH,VLC,300
2652,2019,NH,206,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2653,2019,NH,5630,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2654,2019,NH,5851,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2655,2019,NH,6099,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2656,2019,LX,52,economy,ZRH,BOS,1,USD,ZRH,BOS,1200
2657,2019,LX,55,economy,BOS,ZRH,1,USD,BOS,ZRH,1200
2658,2019,LX,160,economy,ZRH,NRT,1,USD,ZRH,NRT,1900
2659,2019,LX,450,business,ZRH,LCY,1,USD,ZRH,LCY,300
2660,2019,LX,467,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2661,2019,LX,729,economy,AMS,ZRH,1,USD,AMS,ZRH,200
2662,2019,LX,734,economy,ZRH,AMS,1,USD,ZRH,AMS,200
2663,2019,LX,780,economy,ZRH,BRU,1,USD,ZRH,BRU,200
2664,2019,LX,789,economy,BRU,ZRH,1,USD,BRU,ZRH,200
2665,2019,LX,1226,business,ZRH,GOT,1,USD,ZRH,GOT,400
2666,2019,LX,1227,business,GOT,ZRH,1,USD,GOT,ZRH,400
2667,2019,LX,1250,economy,ZRH,ARN,2,USD,ZRH,ARN,400
2668,2019,LX,1251,economy,ARN,ZRH,1,USD,ARN,ZRH,400
2669,2019,LX,1255,economy,ARN,ZRH,1,USD,ARN,ZRH,400
2670,2019,LX,1952,economy,ZRH,BCN,1,USD,ZRH,BCN,300
2671,2019,LX,1957,economy,BCN,ZRH,1,USD,BCN,ZRH,300
2672,2019,LX,2084,economy,ZRH,LIS,1,USD,ZRH,LIS,400
2673,2019,LX,4591,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2674,2019,LX,1012,economy,ZRH,DUS,1,USD,ZRH,DUS,200
2675,2019,LX,1019,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2676,2019,EW,9763,economy,ZRH,DUS,1,USD,ZRH,DUS,200
2677,2019,KL,1476,economy,GLA,AMS,1,USD,GLA,AMS,200
2678,2019,KL,1477,economy,AMS,GLA,1,USD,AMS,GLA,200
2679,2019,KL,1958,economy,ZRH,AMS,1,USD,ZRH,AMS,200
2680,2019,KL,1963,economy,AMS,ZRH,1,USD,AMS,ZRH,200
2681,2019,LX,52,economy,ZRH,BOS,1,USD,ZRH,BOS,1200
2682,2019,LX,53,economy,BOS,ZRH,1,USD,BOS,ZRH,1200
2683,2019,LX,728,economy,ZRH,AMS,2,USD,ZRH,AMS,200
2684,2019,LX,735,economy,AMS,ZRH,2,USD,AMS,ZRH,200
2685,2019,LX,914,economy,ZRH,DRS,1,USD,ZRH,DRS,200
2686,2019,LX,1019,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2687,2019,LX,8310,economy,ZRH,EDI,1,USD,MISSING,MISSING,300
2688,2019,LX,8311,economy,EDI,ZRH,1,USD,MISSING,MISSING,300
2689,2019,,,economy,ALC,ZRH,1,USD,MISSING,MISSING,300
2690,2019,,,economy,ZRH,ALC,1,USD,MISSING,MISSING,300
2691,2019,,,economy,ZRH,CPH,1,USD,MISSING,MISSING,300
2692,2019,BA,749,economy,BSL,LHR,1,USD,BSL,LHR,200
2693,2019,LX,316,economy,ZRH,LHR,1,USD,ZRH,LHR,300
2694,2019,LX,317,business,LHR,ZRH,1,USD,LHR,ZRH,300
2695,2019,LX,339,economy,LHR,ZRH,1,USD,LHR,ZRH,300
2696,2019,LX,455,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2697,2019,LX,466,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2698,2019,LX,2054,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2699,2019,LX,3065,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2700,2019,U,21152,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2701,2019,UA,52,premium_economy,IAD,ZRH,1,USD,IAD,ZRH,1400
2702,2019,UA,53,premium_economy,ZRH,IAD,1,USD,ZRH,IAD,1400
2703,2019,,,economy,ZRH,NRT,1,USD,MISSING,MISSING,1900
2704,2019,BA,8764,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2705,2019,DL,3633,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2706,2019,DL,4553,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
2707,2019,EK,88,economy,ZRH,DXB,1,USD,ZRH,DXB,900
2708,2019,EK,420,economy,DXB,PER,1,USD,DXB,PER,1800
2709,2019,JP,306,economy,LJU,ZRH,1,USD,LJU,ZRH,200
2710,2019,JP,307,economy,ZRH,LJU,1,USD,ZRH,LJU,200
2711,2019,KL,609,economy,AMS,SLC,1,USD,AMS,SLC,1600
2712,2019,KL,609,economy,AMS,SLC,1,USD,AMS,SLC,1600
2713,2019,KL,1957,business,AMS,ZRH,1,USD,AMS,ZRH,300
