"RecID","year","fn_code","fn_number","cabin_class","DEPARTURE_AIRPORT","ARRIVAL_AIRPORT","Anzahl Flugsegmente","currencies"
2396,2019,"LX","53","economy",NA,NA,1,"USD"
2397,2019,"LX","176","economy",NA,NA,1,"USD"
2398,2019,"LX","177","economy",NA,NA,1,"USD"
2399,2019,"LX","324","economy",NA,NA,1,"USD"
2400,2019,"LX","345","economy",NA,NA,1,"USD"
2401,2019,"LX","390","economy",NA,NA,1,"USD"
2402,2019,"LX","395","economy",NA,NA,1,"USD"
2403,2019,"LX","400","economy",NA,NA,1,"USD"
2404,2019,"LX","401","economy",NA,NA,1,"USD"
2405,2019,"LX","425","economy",NA,NA,1,"USD"
2406,2019,"LX","1954","economy",NA,NA,1,"USD"
2407,2019,"LX","1955","economy",NA,NA,1,"USD"
2408,2019,"LX","9213","economy",NA,NA,1,"USD"
2409,2019,"LX","9214","economy",NA,NA,1,"USD"
2410,2019,"TK","2736","economy","IST","KFS",1,"USD"
2411,2019,"UA","20","economy",NA,NA,1,"USD"
2412,2019,"UA","160","economy",NA,NA,1,"USD"
2413,2019,"UA","4157","economy",NA,NA,1,"USD"
2414,2019,"UA","4420","economy",NA,NA,1,"USD"
2415,2019,"UA","8915","economy",NA,NA,1,"USD"
2416,2019,"UA","9791","economy",NA,NA,1,"USD"
2417,2019,NA,NA,"economy","HEL","ZRH",1,"USD"
2418,2019,NA,NA,"economy","MAN","ZRH",1,"USD"
2419,2019,NA,NA,"economy","TXL","ZRH",1,"USD"
2420,2019,NA,NA,"economy","ZRH","HEL",1,"USD"
2421,2019,NA,NA,"economy","ZRH","MAN",1,"USD"
2422,2019,"A","3500","economy",NA,NA,1,"USD"
2423,2019,"A","3555","economy",NA,NA,1,"USD"
2424,2019,"A","3807","economy",NA,NA,1,"USD"
2425,2019,"A","3928","economy",NA,NA,1,"USD"
2426,2019,"AY","1045","economy",NA,NA,1,"USD"
2427,2019,"AY","1046","economy",NA,NA,1,"USD"
2428,2019,"AY","1436","economy",NA,NA,1,"USD"
2429,2019,"AY","1511","economy",NA,NA,6,"USD"
2430,2019,"AY","1512","economy",NA,NA,4,"USD"
2431,2019,"AY","1513","economy",NA,NA,3,"USD"
2432,2019,"AY","1514","economy",NA,NA,5,"USD"
2433,2019,"DL","9313","economy",NA,NA,1,"USD"
2434,2019,"DL","9367","economy",NA,NA,1,"USD"
2435,2019,"DL","9380","economy",NA,NA,1,"USD"
2436,2019,"DL","9568","economy",NA,NA,1,"USD"
2437,2019,"LX","450","economy",NA,NA,1,"USD"
2438,2019,"LX","455","economy",NA,NA,1,"USD"
2439,2019,"LX","783","economy",NA,NA,1,"USD"
2440,2019,"LX","788","economy",NA,NA,1,"USD"
2441,2019,"LX","961","economy","TXL","ZRH",1,"USD"
2442,2019,"LX","981","economy",NA,NA,1,"USD"
2443,2019,"SK","602","economy",NA,NA,1,"USD"
2444,2019,"SK","841","economy",NA,NA,1,"USD"
2445,2019,"SK","1716","economy",NA,NA,1,"USD"
2446,2019,"SK","2705","economy",NA,NA,1,"USD"
2447,2019,NA,NA,"economy","BHD","ZRH",1,"USD"
2448,2019,NA,NA,"economy","MXP","ZRH",1,"USD"
2449,2019,NA,NA,"economy","ZRH","BHD",1,"USD"
2450,2019,NA,NA,"economy","ZRH","LCY",1,"USD"
2451,2019,"BP","32","economy",NA,NA,1,"USD"
2452,2019,"BP","204","economy",NA,NA,1,"USD"
2453,2019,"BP","211","economy",NA,NA,3,"USD"
2454,2019,"BP","212","economy",NA,NA,2,"USD"
2455,2019,"BT","305","economy",NA,NA,1,"USD"
2456,2019,"BT","326","economy",NA,NA,1,"USD"
2457,2019,"BT","641","economy",NA,NA,1,"USD"
2458,2019,"BT","642","economy",NA,NA,1,"USD"
2459,2019,"ET","721","economy","IST","ADD",1,"USD"
2460,2019,"ET","726","economy","ADD","VIE",1,"USD"
2461,2019,"ET","852","economy","TNR","ADD",1,"USD"
2462,2019,"ET","853","economy","ADD","TNR",1,"USD"
2463,2019,"IB","404","economy",NA,NA,1,"USD"
2464,2019,"IB","411","economy",NA,NA,1,"USD"
2465,2019,"IB","3474","economy",NA,NA,1,"USD"
2466,2019,"IB","3477","economy",NA,NA,1,"USD"
2467,2019,"LH","257","economy",NA,NA,1,"USD"
2468,2019,"LH","573","economy",NA,NA,1,"USD"
2469,2019,"LH","1861","economy",NA,NA,1,"USD"
2470,2019,"LX","289","economy",NA,NA,1,"USD"
2471,2019,"LX","400","economy",NA,NA,1,"USD"
2472,2019,"LX","400","economy","ZRH","DUB",1,"USD"
2473,2019,"LX","401","economy",NA,NA,1,"USD"
2474,2019,"LX","407","economy","DUB","ZRH",1,"USD"
2475,2019,"LX","456","economy",NA,NA,1,"USD"
2476,2019,"LX","465","economy",NA,NA,1,"USD"
2477,2019,"OS","561","economy","VIE","ZRH",1,"USD"
2478,2019,"PC","947","economy","SAW","ZRH",1,"USD"
2479,2019,"PC","948","economy",NA,NA,2,"USD"
2480,2019,"PC","948","economy","ZRH","SAW",1,"USD"
2481,2019,"PC","2670","economy","SAW","ESB",1,"USD"
2482,2019,"PC","2673","economy","ESB","SAW",1,"USD"
2483,2019,"SA","260","economy",NA,NA,1,"USD"
2484,2019,"SA","261","economy",NA,NA,1,"USD"
2485,2019,"SA","7241","economy",NA,NA,1,"USD"
2486,2019,"SA","7241","economy","ZRH","JNB",1,"USD"
2487,2019,"SA","7242","economy",NA,NA,1,"USD"
2488,2019,"SA","7242","economy","JNB","ZRH",1,"USD"
2489,2019,"SA","7582","economy",NA,NA,1,"USD"
2490,2019,"SA","7583","economy",NA,NA,1,"USD"
2491,2019,"SA","8300","economy",NA,NA,1,"USD"
2492,2019,"SA","8300","economy","JNB","MUB",1,"USD"
2493,2019,"SA","8301","economy",NA,NA,1,"USD"
2494,2019,"SA","8301","economy","MUB","JNB",1,"USD"
2495,2019,"SA","8767","economy",NA,NA,1,"USD"
2496,2019,"TG","970","economy",NA,NA,1,"USD"
2497,2019,"TG","971","economy",NA,NA,1,"USD"
2498,2019,"TZ","702","economy","TNR","MOQ",1,"USD"
2499,2019,"TZ","703","economy","MOQ","TNR",1,"USD"
2500,2019,"U","28055","economy",NA,NA,1,"USD"
2501,2019,"UA","53","economy",NA,NA,1,"USD"
2502,2019,"UA","8718","economy",NA,NA,1,"USD"
2503,2019,"UA","9030","economy",NA,NA,1,"USD"
2504,2019,"AC","6820","economy",NA,NA,1,"USD"
2505,2019,"AC","6821","economy",NA,NA,1,"USD"
2506,2019,"AC","8502","economy",NA,NA,1,"USD"
2507,2019,"AC","8503","economy",NA,NA,1,"USD"
2508,2019,NA,NA,"economy","BSL","LGW",1,"USD"
2509,2019,NA,NA,"economy","TLV","TLL",1,"USD"
2510,2019,NA,NA,"economy","ZRH","CDG",1,"USD"
2511,2019,NA,NA,"economy","ZRH","GRU",1,"USD"
2512,2019,"AD","5085","economy",NA,NA,1,"USD"
2513,2019,"AD","5086","economy",NA,NA,1,"USD"
2514,2019,"AF","1115","economy",NA,NA,1,"USD"
2515,2019,"AF","1487","economy",NA,NA,1,"USD"
2516,2019,"AF","1814","economy",NA,NA,1,"USD"
2517,2019,"AF","7684","economy",NA,NA,2,"USD"
2518,2019,"AF","7738","economy",NA,NA,1,"USD"
2519,2019,"AF","7739","economy",NA,NA,1,"USD"
2520,2019,"AY","1511","economy",NA,NA,1,"USD"
2521,2019,"AY","1512","economy",NA,NA,4,"USD"
2522,2019,"AY","1512","economy","ZRH","HEL",1,"USD"
2523,2019,"AY","1513","economy",NA,NA,3,"USD"
2524,2019,"AY","1513","economy","HEL","ZRH",1,"USD"
2525,2019,"AY","1514","economy",NA,NA,1,"USD"
2526,2019,"AY","1577","economy",NA,NA,1,"USD"
2527,2019,"BT","304","economy","HEL","RIX",1,"USD"
2528,2019,"BT","305","economy","RIX","HEL",1,"USD"
2529,2019,"BT","318","economy",NA,NA,1,"USD"
2530,2019,"BT","641","economy",NA,NA,1,"USD"
2531,2019,"BT","642","economy","ZRH","RIX",1,"USD"
2532,2019,"BT","643","economy","RIX","HEL",1,"USD"
2533,2019,"D","8414","economy",NA,NA,1,"USD"
2534,2019,"DL","132","economy",NA,NA,1,"USD"
2535,2019,"DL","407","economy",NA,NA,1,"USD"
2536,2019,"DL","1802","economy",NA,NA,1,"USD"
2537,2019,"DL","5343","economy",NA,NA,1,"USD"
2538,2019,"DL","9619","economy",NA,NA,1,"USD"
2539,2019,"KL","1169","economy",NA,NA,1,"USD"
2540,2019,"KL","1293","economy",NA,NA,1,"USD"
2541,2019,"KL","1408","economy",NA,NA,1,"USD"
2542,2019,"LH","2368","economy",NA,NA,1,"USD"
2543,2019,"LX","66","economy",NA,NA,1,"USD"
2544,2019,"LX","67","economy",NA,NA,1,"USD"
2545,2019,"LX","324","economy",NA,NA,1,"USD"
2546,2019,"LX","339","economy",NA,NA,1,"USD"
2547,2019,"LX","381","economy",NA,NA,1,"USD"
2548,2019,"LX","1053","economy",NA,NA,1,"USD"
2549,2019,"LX","1249","economy",NA,NA,1,"USD"
2550,2019,"LX","1498","economy",NA,NA,1,"USD"
2551,2019,"LX","1499","economy",NA,NA,1,"USD"
2552,2019,"LX","4700","economy",NA,NA,1,"USD"
2553,2019,"LX","4701","economy",NA,NA,1,"USD"
2554,2019,"OK","739","economy",NA,NA,1,"USD"
2555,2019,"QS","1285","economy",NA,NA,1,"USD"
2556,2019,"SK","606","economy",NA,NA,1,"USD"
2557,2019,"SK","4234","economy",NA,NA,1,"USD"
2558,2019,"TP","88","economy","GRU","LIS",1,"USD"
2559,2019,"TP","926","economy","LIS","ZRH",1,"USD"
2560,2019,"U","22045","economy",NA,NA,1,"USD"
2561,2019,"UX","25","economy",NA,NA,1,"USD"
2562,2019,"UX","26","economy",NA,NA,1,"USD"
2563,2019,"UX","1672","economy",NA,NA,1,"USD"
2564,2019,"UX","1675","economy",NA,NA,1,"USD"
2565,2019,"Z","8118","economy",NA,NA,1,"USD"
2566,2019,NA,NA,"economy","BLR","ZRH",1,"USD"
2567,2019,NA,NA,"economy","LHR","PHL",1,"USD"
2568,2019,NA,NA,"economy","PHL","SDF",1,"USD"
2569,2019,NA,NA,"economy","PHL","ZRH",1,"USD"
2570,2019,NA,NA,"economy","SDF","PHL",1,"USD"
2571,2019,NA,NA,"economy","ZRH","LHR",1,"USD"
2572,2019,"IB","447","economy",NA,NA,1,"USD"
2573,2019,"IB","3474","economy",NA,NA,1,"USD"
2574,2019,"LX","2058","economy",NA,NA,1,"USD"
2575,2019,"LX","2110","economy","ZRH","AGP",1,"USD"
2576,2019,"LX","2115","economy","AGP","ZRH",1,"USD"
2577,2019,"LX","8220","economy",NA,NA,1,"USD"
2578,2019,"LX","8221","economy",NA,NA,1,"USD"
2579,2019,"U","22045","economy",NA,NA,1,"USD"
2580,2019,"U","22048","economy",NA,NA,1,"USD"
2581,2019,"UA","52","premium_economy",NA,NA,1,"USD"
2582,2019,"UA","53","economy",NA,NA,1,"USD"
2583,2019,"UA","4846","economy",NA,NA,1,"USD"
2584,2019,"UA","4951","premium_economy",NA,NA,1,"USD"
2585,2019,"LX","318","economy",NA,NA,1,"USD"
2586,2019,"LX","319","economy",NA,NA,1,"USD"
2587,2019,"LX","324","economy",NA,NA,1,"USD"
2588,2019,"LX","339","economy",NA,NA,1,"USD"
2589,2019,"A","3851","economy",NA,NA,1,"USD"
2590,2019,"AC","120","economy",NA,NA,1,"USD"
2591,2019,"BA","753","economy",NA,NA,1,"USD"
2592,2019,"BA","1488","economy",NA,NA,1,"USD"
2593,2019,"BA","8707","economy",NA,NA,1,"USD"
2594,2019,"BA","8769","economy",NA,NA,1,"USD"
2595,2019,"LH","492","economy",NA,NA,1,"USD"
2596,2019,"LH","1183","economy",NA,NA,1,"USD"
2597,2019,"LX","39","economy",NA,NA,1,"USD"
2598,2019,"LX","40","economy",NA,NA,1,"USD"
2599,2019,"LX","456","economy",NA,NA,1,"USD"
2600,2019,"LX","1841","economy",NA,NA,1,"USD"
2601,2019,"LX","4641","economy",NA,NA,1,"USD"
2602,2019,"LX","8311","economy",NA,NA,1,"USD"
2603,2019,"UA","52","economy",NA,NA,1,"USD"
2604,2019,"UA","53","economy",NA,NA,1,"USD"
2605,2019,"UA","134","economy",NA,NA,1,"USD"
2606,2019,"UA","2337","economy",NA,NA,1,"USD"
2607,2019,"UA","5581","economy",NA,NA,1,"USD"
2608,2019,"UA","9730","economy",NA,NA,1,"USD"
2609,2019,"LX","562","economy",NA,NA,1,"USD"
2610,2019,"LX","1579","economy",NA,NA,1,"USD"
